x,ie,t,V,r,w,lbl
0.23448275862068965,5,6,-2.3780825540102275,0.01,2.0,e₅
0.23448275862068965,5,7,-1.924686248726208,0.01,2.0,e₅
0.23448275862068965,5,8,-1.4572877827795319,0.01,2.0,e₅
0.23448275862068965,5,9,-0.9754561820638917,0.01,2.0,e₅
0.23448275862068965,5,10,-0.4787472661061312,0.01,2.0,e₅
0.23448275862068965,10,1,-3.5795954060703714,0.01,2.0,e₁₀
0.23448275862068965,10,2,-3.259938183760517,0.01,2.0,e₁₀
0.23448275862068965,10,3,-2.931682725961149,0.01,2.0,e₁₀
0.23448275862068965,10,4,-2.5946610029659998,0.01,2.0,e₁₀
0.23448275862068965,10,5,-2.2487136892250983,0.01,2.0,e₁₀
0.23448275862068965,10,6,-1.8936941507772627,0.01,2.0,e₁₀
0.23448275862068965,10,7,-1.5294740411646288,0.01,2.0,e₁₀
0.23448275862068965,10,8,-1.155951306678242,0.01,2.0,e₁₀
0.23448275862068965,10,9,-0.7730618684266367,0.01,2.0,e₁₀
0.23448275862068965,10,10,-0.380797017891135,0.01,2.0,e₁₀
0.3689655172413793,1,1,-5.225636828270817,0.01,2.0,e₁
0.3689655172413793,1,2,-4.773058838703063,0.01,2.0,e₁
0.3689655172413793,1,3,-4.304764479769485,0.01,2.0,e₁
0.3689655172413793,1,4,-3.820117925326066,0.01,2.0,e₁
0.3689655172413793,1,5,-3.3184407415669805,0.01,2.0,e₁
0.3689655172413793,1,6,-2.799004374247906,0.01,2.0,e₁
0.3689655172413793,1,7,-2.2610199422195585,0.01,2.0,e₁
0.3689655172413793,1,8,-1.7036240136689027,0.01,2.0,e₁
0.3689655172413793,1,9,-1.1258582722203705,0.01,2.0,e₁
0.3689655172413793,1,10,-0.5320368247731551,0.01,2.0,e₁
0.3689655172413793,5,1,-4.416579217831,0.01,2.0,e₅
0.3689655172413793,5,2,-4.027182761167468,0.01,2.0,e₅
0.3689655172413793,5,3,-3.625746213124896,0.01,2.0,e₅
0.3689655172413793,5,4,-3.211901652017493,0.01,2.0,e₅
0.3689655172413793,5,5,-2.785269394250025,0.01,2.0,e₅
0.3689655172413793,5,6,-2.345457469976716,0.01,2.0,e₅
0.3689655172413793,5,7,-1.8920611646926968,0.01,2.0,e₅
0.3689655172413793,5,8,-1.424662698746021,0.01,2.0,e₅
0.3689655172413793,5,9,-0.9428310980303806,0.01,2.0,e₅
0.3689655172413793,5,10,-0.44951651708946466,0.01,2.0,e₅
0.3689655172413793,10,1,-3.5589704937906594,0.01,2.0,e₁₀
0.3689655172413793,10,2,-3.239313271480805,0.01,2.0,e₁₀
0.3689655172413793,10,3,-2.9110578136814365,0.01,2.0,e₁₀
0.3689655172413793,10,4,-2.5740360906862882,0.01,2.0,e₁₀
0.3689655172413793,10,5,-2.2280887769453868,0.01,2.0,e₁₀
0.3689655172413793,10,6,-1.873069238497551,0.01,2.0,e₁₀
0.3689655172413793,10,7,-1.5088491288849168,0.01,2.0,e₁₀
0.3689655172413793,10,8,-1.1353263943985303,0.01,2.0,e₁₀
0.3689655172413793,10,9,-0.7524369561469251,0.01,2.0,e₁₀
0.3689655172413793,10,10,-0.3620697770332735,0.01,2.0,e₁₀
0.503448275862069,1,1,-5.180272503910371,0.01,2.0,e₁
0.503448275862069,1,2,-4.727694514342617,0.01,2.0,e₁
0.503448275862069,1,3,-4.259400155409039,0.01,2.0,e₁
0.503448275862069,1,4,-3.7747536009656204,0.01,2.0,e₁
0.503448275862069,1,5,-3.2730764172065347,0.01,2.0,e₁
0.503448275862069,1,6,-2.75364004988746,0.01,2.0,e₁
0.503448275862069,1,7,-2.2156556178591114,0.01,2.0,e₁
0.503448275862069,1,8,-1.6582596893084562,0.01,2.0,e₁
0.503448275862069,1,9,-1.0844771637803523,0.01,2.0,e₁
0.503448275862069,1,10,-0.49618022316570926,0.01,2.0,e₁
0.503448275862069,5,1,-4.384606915423456,0.01,2.0,e₅
0.503448275862069,5,2,-3.995210458759924,0.01,2.0,e₅
0.503448275862069,5,3,-3.593773910717352,0.01,2.0,e₅
0.503448275862069,5,4,-3.179929349609948,0.01,2.0,e₅
0.503448275862069,5,5,-2.75329709184248,0.01,2.0,e₅
0.503448275862069,5,6,-2.3134851675691714,0.01,2.0,e₅
0.503448275862069,5,7,-1.8600888622851524,0.01,2.0,e₅
0.503448275862069,5,8,-1.3926903963384765,0.01,2.0,e₅
0.503448275862069,5,9,-0.9136368052103638,0.01,2.0,e₅
0.503448275862069,5,10,-0.4236498376295044,0.01,2.0,e₅
0.503448275862069,10,1,-3.53851859772418,0.01,2.0,e₁₀
0.503448275862069,10,2,-3.2188613754143254,0.01,2.0,e₁₀
0.503448275862069,10,3,-2.8906059176149577,0.01,2.0,e₁₀
0.503448275862069,10,4,-2.553584194619809,0.01,2.0,e₁₀
0.503448275862069,10,5,-2.2076368808789075,0.01,2.0,e₁₀
0.503448275862069,10,6,-1.8526173424310715,0.01,2.0,e₁₀
0.503448275862069,10,7,-1.4883972328184376,0.01,2.0,e₁₀
0.503448275862069,10,8,-1.1148744983320509,0.01,2.0,e₁₀
0.503448275862069,10,9,-0.7337284103107582,0.01,2.0,e₁₀
0.503448275862069,10,10,-0.345098171997109,0.01,2.0,e₁₀
0.6379310344827587,1,1,-5.136277846797352,0.01,2.0,e₁
0.6379310344827587,1,2,-4.683699857229599,0.01,2.0,e₁
0.6379310344827587,1,3,-4.215405498296022,0.01,2.0,e₁
0.6379310344827587,1,4,-3.7307589438526034,0.01,2.0,e₁
0.6379310344827587,1,5,-3.2290817600935178,0.01,2.0,e₁
0.6379310344827587,1,6,-2.709645392774442,0.01,2.0,e₁
0.6379310344827587,1,7,-2.1716609607460944,0.01,2.0,e₁
0.6379310344827587,1,8,-1.616939989128662,0.01,2.0,e₁
0.6379310344827587,1,9,-1.0443696543914671,0.01,2.0,e₁
0.6379310344827587,1,10,-0.4648515693002519,0.01,2.0,e₁
0.6379310344827587,5,1,-4.35326905136922,0.01,2.0,e₅
0.6379310344827587,5,2,-3.963872594705688,0.01,2.0,e₅
0.6379310344827587,5,3,-3.5624360466631146,0.01,2.0,e₅
0.6379310344827587,5,4,-3.1485914855557104,0.01,2.0,e₅
0.6379310344827587,5,5,-2.721959227788243,0.01,2.0,e₅
0.6379310344827587,5,6,-2.282147303514935,0.01,2.0,e₅
0.6379310344827587,5,7,-1.8287509982309156,0.01,2.0,e₅
0.6379310344827587,5,8,-1.36353249153364,0.01,2.0,e₅
0.6379310344827587,5,9,-0.8849985785165497,0.01,2.0,e₅
0.6379310344827587,5,10,-0.4005980877301213,0.01,2.0,e₅
0.6379310344827587,10,1,-3.518259239314374,0.01,2.0,e₁₀
0.6379310344827587,10,2,-3.19860201700452,0.01,2.0,e₁₀
0.6379310344827587,10,3,-2.870346559205152,0.01,2.0,e₁₀
0.6379310344827587,10,4,-2.533324836210004,0.01,2.0,e₁₀
0.6379310344827587,10,5,-2.1873775224691023,0.01,2.0,e₁₀
0.6379310344827587,10,6,-1.8323579840212663,0.01,2.0,e₁₀
0.6379310344827587,10,7,-1.4681378744086322,0.01,2.0,e₁₀
0.6379310344827587,10,8,-1.096184619531346,0.01,2.0,e₁₀
0.6379310344827587,10,9,-0.7151455989869258,0.01,2.0,e₁₀
0.6379310344827587,10,10,-0.3296463766235781,0.01,2.0,e₁₀
0.7724137931034483,1,1,-5.093563821549891,0.01,2.0,e₁
0.7724137931034483,1,2,-4.640985831982139,0.01,2.0,e₁
0.7724137931034483,1,3,-4.172691473048561,0.01,2.0,e₁
0.7724137931034483,1,4,-3.6880449186051423,0.01,2.0,e₁
0.7724137931034483,1,5,-3.1863677348460553,0.01,2.0,e₁
0.7724137931034483,1,6,-2.6669313675269803,0.01,2.0,e₁
0.7724137931034483,1,7,-2.1304025321723437,0.01,2.0,e₁
0.7724137931034483,1,8,-1.576891692411444,0.01,2.0,e₁
0.7724137931034483,1,9,-1.0086120105986502,0.01,2.0,e₁
0.7724137931034483,1,10,-0.4372441212599759,0.01,2.0,e₁
0.7724137931034483,5,1,-4.322547792178636,0.01,2.0,e₅
0.7724137931034483,5,2,-3.933151335515103,0.01,2.0,e₅
0.7724137931034483,5,3,-3.5317147874725285,0.01,2.0,e₅
0.7724137931034483,5,4,-3.1178702263651257,0.01,2.0,e₅
0.7724137931034483,5,5,-2.6912379685976595,0.01,2.0,e₅
0.7724137931034483,5,6,-2.2514260443243503,0.01,2.0,e₅
0.7724137931034483,5,7,-1.7996294134297601,0.01,2.0,e₅
0.7724137931034483,5,8,-1.3349300039192227,0.01,2.0,e₅
0.7724137931034483,5,9,-0.8591925405123841,0.01,2.0,e₅
0.7724137931034483,5,10,-0.3799254794691787,0.01,2.0,e₅
0.7724137931034483,10,1,-3.498206199774809,0.01,2.0,e₁₀
0.7724137931034483,10,2,-3.1785489774649545,0.01,2.0,e₁₀
0.7724137931034483,10,3,-2.8502935196655863,0.01,2.0,e₁₀
0.7724137931034483,10,4,-2.513271796670438,0.01,2.0,e₁₀
0.7724137931034483,10,5,-2.167324482929536,0.01,2.0,e₁₀
0.7724137931034483,10,6,-1.8123049444817,0.01,2.0,e₁₀
0.7724137931034483,10,7,-1.4494666347130005,0.01,2.0,e₁₀
0.7724137931034483,10,8,-1.077620483342371,0.01,2.0,e₁₀
0.7724137931034483,10,9,-0.6982062285875733,0.01,2.0,e₁₀
0.7724137931034483,10,10,-0.31551899118971055,0.01,2.0,e₁₀
0.906896551724138,1,1,-5.052053746208377,0.01,2.0,e₁
0.906896551724138,1,2,-4.599475756640625,0.01,2.0,e₁
0.906896551724138,1,3,-4.131181397707047,0.01,2.0,e₁
0.906896551724138,1,4,-3.6465348432636278,0.01,2.0,e₁
0.906896551724138,1,5,-3.1448576595045417,0.01,2.0,e₁
0.906896551724138,1,6,-2.6257340743104507,0.01,2.0,e₁
0.906896551724138,1,7,-2.0904133170073553,0.01,2.0,e₁
0.906896551724138,1,8,-1.538016011161075,0.01,2.0,e₁
0.906896551724138,1,9,-0.9738824092175924,0.01,2.0,e₁
0.906896551724138,1,10,-0.41273204221674903,0.01,2.0,e₁
0.906896551724138,5,1,-4.292425858688986,0.01,2.0,e₅
0.906896551724138,5,2,-3.903029402025452,0.01,2.0,e₅
0.906896551724138,5,3,-3.5015928539828796,0.01,2.0,e₅
0.906896551724138,5,4,-3.0877482928754776,0.01,2.0,e₅
0.906896551724138,5,5,-2.6611160351080096,0.01,2.0,e₅
0.906896551724138,5,6,-2.2223407116848164,0.01,2.0,e₅
0.906896551724138,5,7,-1.771062597982247,0.01,2.0,e₅
0.906896551724138,5,8,-1.3068678096302935,0.01,2.0,e₅
0.906896551724138,5,9,-0.833852183617011,0.01,2.0,e₅
0.906896551724138,5,10,-0.36128176491661523,0.01,2.0,e₅
0.906896551724138,10,1,-3.478369174286919,0.01,2.0,e₁₀
0.906896551724138,10,2,-3.1587119519770646,0.01,2.0,e₁₀
0.906896551724138,10,3,-2.830456494177697,0.01,2.0,e₁₀
0.906896551724138,10,4,-2.4934347711825477,0.01,2.0,e₁₀
0.906896551724138,10,5,-2.147487457441646,0.01,2.0,e₁₀
0.906896551724138,10,6,-1.7936523160164572,0.01,2.0,e₁₀
0.906896551724138,10,7,-1.430921145507345,0.01,2.0,e₁₀
0.906896551724138,10,8,-1.059205602634588,0.01,2.0,e₁₀
0.906896551724138,10,9,-0.6813764699651472,0.01,2.0,e₁₀
0.906896551724138,10,10,-0.3025527357850957,0.01,2.0,e₁₀
1.0413793103448277,1,1,-5.010917452504098,0.01,2.0,e₁
1.0413793103448277,1,2,-4.558339462936346,0.01,2.0,e₁
1.0413793103448277,1,3,-4.090045104002768,0.01,2.0,e₁
1.0413793103448277,1,4,-3.6053985495593484,0.01,2.0,e₁
1.0413793103448277,1,5,-3.103721365800263,0.01,2.0,e₁
1.0413793103448277,1,6,-2.5858038099653573,0.01,2.0,e₁
1.0413793103448277,1,7,-2.0515947294285635,0.01,2.0,e₁
1.0413793103448277,1,8,-1.5023569159239387,0.01,2.0,e₁
1.0413793103448277,1,9,-0.9426748724421636,0.01,2.0,e₁
1.0413793103448277,1,10,-0.3908223841854191,0.01,2.0,e₁
1.0413793103448277,5,1,-4.262886553103587,0.01,2.0,e₅
1.0413793103448277,5,2,-3.8734900964400545,0.01,2.0,e₅
1.0413793103448277,5,3,-3.472053548397483,0.01,2.0,e₅
1.0413793103448277,5,4,-3.058208987290079,0.01,2.0,e₅
1.0413793103448277,5,5,-2.6320668869569515,0.01,2.0,e₅
1.0413793103448277,5,6,-2.193809501658779,0.01,2.0,e₅
1.0413793103448277,5,7,-1.7430354438615572,0.01,2.0,e₅
1.0413793103448277,5,8,-1.2811222000192997,0.01,2.0,e₅
1.0413793103448277,5,9,-0.8108768995176965,0.01,2.0,e₅
1.0413793103448277,5,10,-0.3443822297814832,0.01,2.0,e₅
1.0413793103448277,10,1,-3.458754884151115,0.01,2.0,e₁₀
1.0413793103448277,10,2,-3.13909766184126,0.01,2.0,e₁₀
1.0413793103448277,10,3,-2.810842204041892,0.01,2.0,e₁₀
1.0413793103448277,10,4,-2.473820481046743,0.01,2.0,e₁₀
1.0413793103448277,10,5,-2.128853412387674,0.01,2.0,e₁₀
1.0413793103448277,10,6,-1.7751254456991665,0.01,2.0,e₁₀
1.0413793103448277,10,7,-1.4125248803725574,0.01,2.0,e₁₀
1.0413793103448277,10,8,-1.0422983751054535,0.01,2.0,e₁₀
1.0413793103448277,10,9,-0.6659666524282775,0.01,2.0,e₁₀
1.0413793103448277,10,10,-0.29061011100597034,0.01,2.0,e₁₀
1.1758620689655173,1,1,-4.970604891755051,0.01,2.0,e₁
1.1758620689655173,1,2,-4.518026902187298,0.01,2.0,e₁
1.1758620689655173,1,3,-4.049732543253722,0.01,2.0,e₁
1.1758620689655173,1,4,-3.565085988810302,0.01,2.0,e₁
1.1758620689655173,1,5,-3.063849921928408,0.01,2.0,e₁
1.1758620689655173,1,6,-2.5470421902684515,0.01,2.0,e₁
1.1758620689655173,1,7,-2.0138659680490583,0.01,2.0,e₁
1.1758620689655173,1,8,-1.4677226342696867,0.01,2.0,e₁
1.1758620689655173,1,9,-0.9123093274519308,0.01,2.0,e₁
1.1758620689655173,1,10,-0.371121594354153,0.01,2.0,e₁
1.1758620689655173,5,1,-4.233873521936245,0.01,2.0,e₅
1.1758620689655173,5,2,-3.8444770652727134,0.01,2.0,e₅
1.1758620689655173,5,3,-3.4430405172301417,0.01,2.0,e₅
1.1758620689655173,5,4,-3.029195956122738,0.01,2.0,e₅
1.1758620689655173,5,5,-2.603571215773505,0.01,2.0,e₅
1.1758620689655173,5,6,-2.1658173220351076,0.01,2.0,e₅
1.1758620689655173,5,7,-1.7155332518245263,0.01,2.0,e₅
1.1758620689655173,5,8,-1.2558412798904044,0.01,2.0,e₅
1.1758620689655173,5,9,-0.7882955858329672,0.01,2.0,e₅
1.1758620689655173,5,10,-0.3289930511221709,0.01,2.0,e₅
1.1758620689655173,10,1,-3.439367840679862,0.01,2.0,e₁₀
1.1758620689655173,10,2,-3.119710618370007,0.01,2.0,e₁₀
1.1758620689655173,10,3,-2.7914551605706386,0.01,2.0,e₁₀
1.1758620689655173,10,4,-2.4552049916403518,0.01,2.0,e₁₀
1.1758620689655173,10,5,-2.110345132920232,0.01,2.0,e₁₀
1.1758620689655173,10,6,-1.756747767902672,0.01,2.0,e₁₀
1.1758620689655173,10,7,-1.3942943381849624,0.01,2.0,e₁₀
1.1758620689655173,10,8,-1.0255007840137016,0.01,2.0,e₁₀
1.1758620689655173,10,9,-0.650653002783093,0.01,2.0,e₁₀
1.1758620689655173,10,10,-0.2795745030194559,0.01,2.0,e₁₀
1.3103448275862069,1,1,-4.930733340739736,0.01,2.0,e₁
1.3103448275862069,1,2,-4.478155351171984,0.01,2.0,e₁
1.3103448275862069,1,3,-4.009860992238405,0.01,2.0,e₁
1.3103448275862069,1,4,-3.5252732354492795,0.01,2.0,e₁
1.3103448275862069,1,5,-3.025145144693262,0.01,2.0,e₁
1.3103448275862069,1,6,-2.5093685758100928,0.01,2.0,e₁
1.3103448275862069,1,7,-1.97830501436321,0.01,2.0,e₁
1.3103448275862069,1,8,-1.4340359558013325,0.01,2.0,e₁
1.3103448275862069,1,9,-0.8848353626101635,0.01,2.0,e₁
1.3103448275862069,1,10,-0.35331166547564735,0.01,2.0,e₁
1.3103448275862069,5,1,-4.204936774835983,0.01,2.0,e₅
1.3103448275862069,5,2,-3.8155403181724505,0.01,2.0,e₅
1.3103448275862069,5,3,-3.414103770129878,0.01,2.0,e₅
1.3103448275862069,5,4,-3.0007357573690214,0.01,2.0,e₅
1.3103448275862069,5,5,-2.575613945139838,0.01,2.0,e₅
1.3103448275862069,5,6,-2.1383494890227066,0.01,2.0,e₅
1.3103448275862069,5,7,-1.6898478585413252,0.01,2.0,e₅
1.3103448275862069,5,8,-1.2310127261961503,0.01,2.0,e₅
1.3103448275862069,5,9,-0.7677095025810243,0.01,2.0,e₅
1.3103448275862069,5,10,-0.31492041298971496,0.01,2.0,e₅
1.3103448275862069,10,1,-3.4202108812803393,0.01,2.0,e₁₀
1.3103448275862069,10,2,-3.100553658970484,0.01,2.0,e₁₀
1.3103448275862069,10,3,-2.7728581991034265,0.01,2.0,e₁₀
1.3103448275862069,10,4,-2.43671527504054,0.01,2.0,e₁₀
1.3103448275862069,10,5,-2.091986014284442,0.01,2.0,e₁₀
1.3103448275862069,10,6,-1.7385357524479332,0.01,2.0,e₁₀
1.3103448275862069,10,7,-1.3774191621075138,0.01,2.0,e₁₀
1.3103448275862069,10,8,-1.0088328940444802,0.01,2.0,e₁₀
1.3103448275862069,10,9,-0.6365745197268855,0.01,2.0,e₁₀
1.3103448275862069,10,10,-0.2693463631053463,0.01,2.0,e₁₀
1.4448275862068964,1,1,-4.891614677513842,0.01,2.0,e₁
1.4448275862068964,1,2,-4.439036687946093,0.01,2.0,e₁
1.4448275862068964,1,3,-3.9707423290125137,0.01,2.0,e₁
1.4448275862068964,1,4,-3.486625175623976,0.01,2.0,e₁
1.4448275862068964,1,5,-2.9875265562089552,0.01,2.0,e₁
1.4448275862068964,1,6,-2.472715029593258,0.01,2.0,e₁
1.4448275862068964,1,7,-1.9437656603195292,0.01,2.0,e₁
1.4448275862068964,1,8,-1.4029488348642858,0.01,2.0,e₁
1.4448275862068964,1,9,-0.8580598292397591,0.01,2.0,e₁
1.4448275862068964,1,10,-0.3371328389774324,0.01,2.0,e₁
1.4448275862068964,5,1,-4.1765119822646195,0.01,2.0,e₅
1.4448275862068964,5,2,-3.787115525601087,0.01,2.0,e₅
1.4448275862068964,5,3,-3.3856789775585376,0.01,2.0,e₅
1.4448275862068964,5,4,-2.972813330382042,0.01,2.0,e₅
1.4448275862068964,5,5,-2.5481804066948888,0.01,2.0,e₅
1.4448275862068964,5,6,-2.1113917193846943,0.01,2.0,e₅
1.4448275862068964,5,7,-1.6646261661601391,0.01,2.0,e₅
1.4448275862068964,5,8,-1.208113527957531,0.01,2.0,e₅
1.4448275862068964,5,9,-0.7474597597714534,0.01,2.0,e₅
1.4448275862068964,5,10,-0.3020023009448857,0.01,2.0,e₅
1.4448275862068964,10,1,-3.4012732121084617,0.01,2.0,e₁₀
1.4448275862068964,10,2,-3.0819751977892023,0.01,2.0,e₁₀
1.4448275862068964,10,3,-2.7543870174451848,0.01,2.0,e₁₀
1.4448275862068964,10,4,-2.4183746874448357,0.01,2.0,e₁₀
1.4448275862068964,10,5,-2.0737924973067394,0.01,2.0,e₁₀
1.4448275862068964,10,6,-1.7205010255274202,0.01,2.0,e₁₀
1.4448275862068964,10,7,-1.36065364636875,0.01,2.0,e₁₀
1.4448275862068964,10,8,-0.9934648834851281,0.01,2.0,e₁₀
1.4448275862068964,10,9,-0.6225809032227145,0.01,2.0,e₁₀
1.4448275862068964,10,10,-0.25984019622118304,0.01,2.0,e₁₀
1.5793103448275863,1,1,-4.852919642902838,0.01,2.0,e₁
1.5793103448275863,1,2,-4.400341653335085,0.01,2.0,e₁
1.5793103448275863,1,3,-3.93215086191199,0.01,2.0,e₁
1.5793103448275863,1,4,-3.449061492520407,0.01,2.0,e₁
1.5793103448275863,1,5,-2.95092635289663,0.01,2.0,e₁
1.5793103448275863,1,6,-2.437251812693348,0.01,2.0,e₁
1.5793103448275863,1,7,-1.9101709846931367,0.01,2.0,e₁
1.5793103448275863,1,8,-1.372700075152248,0.01,2.0,e₁
1.5793103448275863,1,9,-0.8336872470726154,0.01,2.0,e₁
1.5793103448275863,1,10,-0.32237085233055435,0.01,2.0,e₁
1.5793103448275863,5,1,-4.148161451333823,0.01,2.0,e₅
1.5793103448275863,5,2,-3.75876499467029,0.01,2.0,e₅
1.5793103448275863,5,3,-3.3577913290381125,0.01,2.0,e₅
1.5793103448275863,5,4,-2.9454140222087637,0.01,2.0,e₅
1.5793103448275863,5,5,-2.521256332269112,0.01,2.0,e₅
1.5793103448275863,5,6,-2.0857663313553205,0.01,2.0,e₅
1.5793103448275863,5,7,-1.6398558749065786,0.01,2.0,e₅
1.5793103448275863,5,8,-1.1856071490298739,0.01,2.0,e₅
1.5793103448275863,5,9,-0.7289086188594235,0.01,2.0,e₅
1.5793103448275863,5,10,-0.29010223654278045,0.01,2.0,e₅
1.5793103448275863,10,1,-3.382713223614876,0.01,2.0,e₁₀
1.5793103448275863,10,2,-3.0635225232025722,0.01,2.0,e₁₀
1.5793103448275863,10,3,-2.736064932825774,0.01,2.0,e₁₀
1.5793103448275863,10,4,-2.400199640745839,0.01,2.0,e₁₀
1.5793103448275863,10,5,-2.0557761862654873,0.01,2.0,e₁₀
1.5793103448275863,10,6,-1.7036578098295376,0.01,2.0,e₁₀
1.5793103448275863,10,7,-1.3440177918343335,0.01,2.0,e₁₀
1.5793103448275863,10,8,-0.9781930858272937,0.01,2.0,e₁₀
1.5793103448275863,10,9,-0.609668368041279,0.01,2.0,e₁₀
1.5793103448275863,10,10,-0.25098216553168123,0.01,2.0,e₁₀
1.7137931034482758,1,1,-4.814924512391956,0.01,2.0,e₁
1.7137931034482758,1,2,-4.362346522824203,0.01,2.0,e₁
1.7137931034482758,1,3,-3.8946419639483345,0.01,2.0,e₁
1.7137931034482758,1,4,-3.412514515609523,0.01,2.0,e₁
1.7137931034482758,1,5,-2.915286073201111,0.01,2.0,e₁
1.7137931034482758,1,6,-2.4028069962930267,0.01,2.0,e₁
1.7137931034482758,1,7,-1.8774579153769377,0.01,2.0,e₁
1.7137931034482758,1,8,-1.343228206043056,0.01,2.0,e₁
1.7137931034482758,1,9,-0.8099005364445473,0.01,2.0,e₁
1.7137931034482758,1,10,-0.30884739625528107,0.01,2.0,e₁
1.7137931034482758,5,1,-4.120308515720983,0.01,2.0,e₅
1.7137931034482758,5,2,-3.7309120596203935,0.01,2.0,e₅
1.7137931034482758,5,3,-3.330426187001622,0.01,2.0,e₅
1.7137931034482758,5,4,-2.918523579725351,0.01,2.0,e₅
1.7137931034482758,5,5,-2.4948278889247986,0.01,2.0,e₅
1.7137931034482758,5,6,-2.0606036586826786,0.01,2.0,e₅
1.7137931034482758,5,7,-1.6155250129155732,0.01,2.0,e₅
1.7137931034482758,5,8,-1.1634834030487196,0.01,2.0,e₅
1.7137931034482758,5,9,-0.7106469686614449,0.01,2.0,e₅
1.7137931034482758,5,10,-0.2791044369746321,0.01,2.0,e₅
1.7137931034482758,10,1,-3.364291367944984,0.01,2.0,e₁₀
1.7137931034482758,10,2,-3.045218913552343,0.01,2.0,e₁₀
1.7137931034482758,10,3,-2.7179083282644925,0.01,2.0,e₁₀
1.7137931034482758,10,4,-2.382201717354896,0.01,2.0,e₁₀
1.7137931034482758,10,5,-2.037945243744789,0.01,2.0,e₁₀
1.7137931034482758,10,6,-1.6869242776180835,0.01,2.0,e₁₀
1.7137931034482758,10,7,-1.327525652663358,0.01,2.0,e₁₀
1.7137931034482758,10,8,-0.9630347467818031,0.01,2.0,e₁₀
1.7137931034482758,10,9,-0.5968311282894267,0.01,2.0,e₁₀
1.7137931034482758,10,10,-0.24270817075933668,0.01,2.0,e₁₀
1.8482758620689654,1,1,-4.777332535309745,0.01,2.0,e₁
1.8482758620689654,1,2,-4.3248922901108315,0.01,2.0,e₁
1.8482758620689654,1,3,-3.858148097275241,0.01,2.0,e₁
1.8482758620689654,1,4,-3.3769258958865542,0.01,2.0,e₁
1.8482758620689654,1,5,-2.879920190545454,0.01,2.0,e₁
1.8482758620689654,1,6,-2.3693039468324315,0.01,2.0,e₁
1.8482758620689654,1,7,-1.8464905144316197,0.01,2.0,e₁
1.8482758620689654,1,8,-1.3158867583416258,0.01,2.0,e₁
1.8482758620689654,1,9,-0.7881322494020556,0.01,2.0,e₁
1.8482758620689654,1,10,-0.2964128771440655,0.01,2.0,e₁
1.8482758620689654,5,1,-4.09252839039306,0.01,2.0,e₅
1.8482758620689654,5,2,-3.703581019746202,0.01,2.0,e₅
1.8482758620689654,5,3,-3.3035693133493407,0.01,2.0,e₅
1.8482758620689654,5,4,-2.892128184580737,0.01,2.0,e₅
1.8482758620689654,5,5,-2.469262296060912,0.01,2.0,e₅
1.8482758620689654,5,6,-2.035891424806497,0.01,2.0,e₅
1.8482758620689654,5,7,-1.5927015231118578,0.01,2.0,e₅
1.8482758620689654,5,8,-1.1429833025905678,0.01,2.0,e₅
1.8482758620689654,5,9,-0.6938432496618774,0.01,2.0,e₅
1.8482758620689654,5,10,-0.26891003548576276,0.01,2.0,e₅
1.8482758620689654,10,1,-3.3460062072663264,0.01,2.0,e₁₀
1.8482758620689654,10,2,-3.027080723044988,0.01,2.0,e₁₀
1.8482758620689654,10,3,-2.6999287643526504,0.01,2.0,e₁₀
1.8482758620689654,10,4,-2.364389063049785,0.01,2.0,e₁₀
1.8482758620689654,10,5,-2.0211338976991255,0.01,2.0,e₁₀
1.8482758620689654,10,6,-1.6703203661870694,0.01,2.0,e₁₀
1.8482758620689654,10,7,-1.3121992791485304,0.01,2.0,e₁₀
1.8482758620689654,10,8,-0.9490049125862452,0.01,2.0,e₁₀
1.8482758620689654,10,9,-0.5849454588678381,0.01,2.0,e₁₀
1.8482758620689654,10,10,-0.23496229450431114,0.01,2.0,e₁₀
1.9827586206896552,1,1,-4.740398981592188,0.01,2.0,e₁
1.9827586206896552,1,2,-4.288451417850064,0.01,2.0,e₁
1.9827586206896552,1,3,-3.8226110251318817,0.01,2.0,e₁
1.9827586206896552,1,4,-3.341608530090611,0.01,2.0,e₁
1.9827586206896552,1,5,-2.8455695239555907,0.01,2.0,e₁
1.9827586206896552,1,6,-2.336679823136724,0.01,2.0,e₁
1.9827586206896552,1,7,-1.8163578672170995,0.01,2.0,e₁
1.9827586206896552,1,8,-1.2892400520401956,0.01,2.0,e₁
1.9827586206896552,1,9,-0.7668603236466848,0.01,2.0,e₁
1.9827586206896552,1,10,-0.284940860172759,0.01,2.0,e₁
1.9827586206896552,5,1,-4.065231393215305,0.01,2.0,e₅
1.9827586206896552,5,2,-3.6767576519719656,0.01,2.0,e₅
1.9827586206896552,5,3,-3.277206904295934,0.01,2.0,e₅
1.9827586206896552,5,4,-2.866214474720818,0.01,2.0,e₅
1.9827586206896552,5,5,-2.444158436031518,0.01,2.0,e₅
1.9827586206896552,5,6,-2.0116176805464203,0.01,2.0,e₅
1.9827586206896552,5,7,-1.5702697063264697,0.01,2.0,e₅
1.9827586206896552,5,8,-1.1228183413348263,0.01,2.0,e₅
1.9827586206896552,5,9,-0.677290538821698,0.01,2.0,e₅
1.9827586206896552,5,10,-0.25943410090998725,0.01,2.0,e₅
1.9827586206896552,10,1,-3.327886402786156,0.01,2.0,e₁₀
1.9827586206896552,10,2,-3.009119490498626,0.01,2.0,e₁₀
1.9827586206896552,10,3,-2.682134370098937,0.01,2.0,e₁₀
